period,model,seed,horizon_h,origin_timestamp,target_timestamp,target_date,mae_across_nodes
2024-05,dgt_directed_road_adaptive,2028,1,2024-05-30 21:00:00,2024-05-30 21:00:00,2024-05-30,4.351640701293945
2024-05,dgt_directed_road_adaptive,2028,2,2024-05-30 21:00:00,2024-05-30 22:00:00,2024-05-30,2.740457534790039
2024-05,dgt_directed_road_adaptive,2028,3,2024-05-30 21:00:00,2024-05-30 23:00:00,2024-05-30,2.9980521202087402
2024-05,dgt_directed_road_adaptive,2028,6,2024-05-30 21:00:00,2024-05-31 02:00:00,2024-05-31,4.203453063964844
2024-05,dgt_directed_road_adaptive,2028,1,2024-05-30 22:00:00,2024-05-30 22:00:00,2024-05-30,2.524102210998535
2024-05,dgt_directed_road_adaptive,2028,2,2024-05-30 22:00:00,2024-05-30 23:00:00,2024-05-30,2.875598907470703
2024-05,dgt_directed_road_adaptive,2028,3,2024-05-30 22:00:00,2024-05-31 00:00:00,2024-05-31,4.1855573654174805
2024-05,dgt_directed_road_adaptive,2028,6,2024-05-30 22:00:00,2024-05-31 03:00:00,2024-05-31,5.320001125335693
2024-05,dgt_directed_road_adaptive,2028,1,2024-05-30 23:00:00,2024-05-30 23:00:00,2024-05-30,2.8466036319732666
2024-05,dgt_directed_road_adaptive,2028,2,2024-05-30 23:00:00,2024-05-31 00:00:00,2024-05-31,4.116447448730469
2024-05,dgt_directed_road_adaptive,2028,3,2024-05-30 23:00:00,2024-05-31 01:00:00,2024-05-31,3.9166131019592285
2024-05,dgt_directed_road_adaptive,2028,6,2024-05-30 23:00:00,2024-05-31 04:00:00,2024-05-31,4.6890153884887695
2024-05,dgt_directed_road_adaptive,2028,1,2024-05-31 00:00:00,2024-05-31 00:00:00,2024-05-31,3.9158148765563965
2024-05,dgt_directed_road_adaptive,2028,2,2024-05-31 00:00:00,2024-05-31 01:00:00,2024-05-31,3.5325307846069336
2024-05,dgt_directed_road_adaptive,2028,3,2024-05-31 00:00:00,2024-05-31 02:00:00,2024-05-31,4.080824851989746
2024-05,dgt_directed_road_adaptive,2028,6,2024-05-31 00:00:00,2024-05-31 05:00:00,2024-05-31,3.693394184112549
2024-05,dgt_directed_road_adaptive,2028,1,2024-05-31 01:00:00,2024-05-31 01:00:00,2024-05-31,4.0804338455200195
2024-05,dgt_directed_road_adaptive,2028,2,2024-05-31 01:00:00,2024-05-31 02:00:00,2024-05-31,4.451969146728516
2024-05,dgt_directed_road_adaptive,2028,3,2024-05-31 01:00:00,2024-05-31 03:00:00,2024-05-31,5.332700729370117
2024-05,dgt_directed_road_adaptive,2028,6,2024-05-31 01:00:00,2024-05-31 06:00:00,2024-05-31,2.9154324531555176
2024-05,dgt_directed_road_adaptive,2028,1,2024-05-31 02:00:00,2024-05-31 02:00:00,2024-05-31,4.346667766571045
2024-05,dgt_directed_road_adaptive,2028,2,2024-05-31 02:00:00,2024-05-31 03:00:00,2024-05-31,4.893928527832031
2024-05,dgt_directed_road_adaptive,2028,3,2024-05-31 02:00:00,2024-05-31 04:00:00,2024-05-31,4.88347053527832
2024-05,dgt_directed_road_adaptive,2028,6,2024-05-31 02:00:00,2024-05-31 07:00:00,2024-05-31,3.3261117935180664
2024-05,dgt_directed_road_adaptive,2028,1,2024-05-31 03:00:00,2024-05-31 03:00:00,2024-05-31,5.724106788635254
2024-05,dgt_directed_road_adaptive,2028,2,2024-05-31 03:00:00,2024-05-31 04:00:00,2024-05-31,4.758435249328613
2024-05,dgt_directed_road_adaptive,2028,3,2024-05-31 03:00:00,2024-05-31 05:00:00,2024-05-31,3.745250701904297
2024-05,dgt_directed_road_adaptive,2028,6,2024-05-31 03:00:00,2024-05-31 08:00:00,2024-05-31,4.265008926391602
2024-05,dgt_directed_road_adaptive,2028,1,2024-05-31 04:00:00,2024-05-31 04:00:00,2024-05-31,4.883008003234863
2024-05,dgt_directed_road_adaptive,2028,2,2024-05-31 04:00:00,2024-05-31 05:00:00,2024-05-31,3.806680679321289
2024-05,dgt_directed_road_adaptive,2028,3,2024-05-31 04:00:00,2024-05-31 06:00:00,2024-05-31,3.333097457885742
2024-05,dgt_directed_road_adaptive,2028,6,2024-05-31 04:00:00,2024-05-31 09:00:00,2024-05-31,3.0727381706237793
2024-05,dgt_directed_road_adaptive,2028,1,2024-05-31 05:00:00,2024-05-31 05:00:00,2024-05-31,4.310949802398682
2024-05,dgt_directed_road_adaptive,2028,2,2024-05-31 05:00:00,2024-05-31 06:00:00,2024-05-31,3.294532299041748
2024-05,dgt_directed_road_adaptive,2028,3,2024-05-31 05:00:00,2024-05-31 07:00:00,2024-05-31,3.7960081100463867
2024-05,dgt_directed_road_adaptive,2028,6,2024-05-31 05:00:00,2024-05-31 10:00:00,2024-05-31,3.5752153396606445
2024-05,dgt_directed_road_adaptive,2028,1,2024-05-31 06:00:00,2024-05-31 06:00:00,2024-05-31,3.498257637023926
2024-05,dgt_directed_road_adaptive,2028,2,2024-05-31 06:00:00,2024-05-31 07:00:00,2024-05-31,3.156961441040039
2024-05,dgt_directed_road_adaptive,2028,3,2024-05-31 06:00:00,2024-05-31 08:00:00,2024-05-31,4.813549995422363
2024-05,dgt_directed_road_adaptive,2028,6,2024-05-31 06:00:00,2024-05-31 11:00:00,2024-05-31,2.3200314044952393
2024-05,dgt_directed_road_adaptive,2028,1,2024-05-31 07:00:00,2024-05-31 07:00:00,2024-05-31,3.19999361038208
2024-05,dgt_directed_road_adaptive,2028,2,2024-05-31 07:00:00,2024-05-31 08:00:00,2024-05-31,4.499094009399414
2024-05,dgt_directed_road_adaptive,2028,3,2024-05-31 07:00:00,2024-05-31 09:00:00,2024-05-31,3.166348457336426
2024-05,dgt_directed_road_adaptive,2028,6,2024-05-31 07:00:00,2024-05-31 12:00:00,2024-05-31,2.0158867835998535
2024-05,dgt_directed_road_adaptive,2028,1,2024-05-31 08:00:00,2024-05-31 08:00:00,2024-05-31,4.059267997741699
2024-05,dgt_directed_road_adaptive,2028,2,2024-05-31 08:00:00,2024-05-31 09:00:00,2024-05-31,3.160522699356079
2024-05,dgt_directed_road_adaptive,2028,3,2024-05-31 08:00:00,2024-05-31 10:00:00,2024-05-31,3.4058098793029785
2024-05,dgt_directed_road_adaptive,2028,6,2024-05-31 08:00:00,2024-05-31 13:00:00,2024-05-31,2.9688920974731445
2024-05,dgt_directed_road_adaptive,2028,1,2024-05-31 09:00:00,2024-05-31 09:00:00,2024-05-31,3.1613447666168213
2024-05,dgt_directed_road_adaptive,2028,2,2024-05-31 09:00:00,2024-05-31 10:00:00,2024-05-31,3.5587174892425537
2024-05,dgt_directed_road_adaptive,2028,3,2024-05-31 09:00:00,2024-05-31 11:00:00,2024-05-31,2.574333667755127
2024-05,dgt_directed_road_adaptive,2028,6,2024-05-31 09:00:00,2024-05-31 14:00:00,2024-05-31,2.9376683235168457
2024-05,dgt_directed_road_adaptive,2028,1,2024-05-31 10:00:00,2024-05-31 10:00:00,2024-05-31,2.7922255992889404
2024-05,dgt_directed_road_adaptive,2028,2,2024-05-31 10:00:00,2024-05-31 11:00:00,2024-05-31,2.56826114654541
2024-05,dgt_directed_road_adaptive,2028,3,2024-05-31 10:00:00,2024-05-31 12:00:00,2024-05-31,2.217008590698242
2024-05,dgt_directed_road_adaptive,2028,6,2024-05-31 10:00:00,2024-05-31 15:00:00,2024-05-31,2.51889967918396
2024-05,dgt_directed_road_adaptive,2028,1,2024-05-31 11:00:00,2024-05-31 11:00:00,2024-05-31,2.517265796661377
2024-05,dgt_directed_road_adaptive,2028,2,2024-05-31 11:00:00,2024-05-31 12:00:00,2024-05-31,2.417255163192749
2024-05,dgt_directed_road_adaptive,2028,3,2024-05-31 11:00:00,2024-05-31 13:00:00,2024-05-31,2.7970190048217773
2024-05,dgt_directed_road_adaptive,2028,6,2024-05-31 11:00:00,2024-05-31 16:00:00,2024-05-31,2.800018548965454
2024-05,dgt_directed_road_adaptive,2028,1,2024-05-31 12:00:00,2024-05-31 12:00:00,2024-05-31,2.281338691711426
2024-05,dgt_directed_road_adaptive,2028,2,2024-05-31 12:00:00,2024-05-31 13:00:00,2024-05-31,2.895805597305298
2024-05,dgt_directed_road_adaptive,2028,3,2024-05-31 12:00:00,2024-05-31 14:00:00,2024-05-31,2.526913642883301
2024-05,dgt_directed_road_adaptive,2028,6,2024-05-31 12:00:00,2024-05-31 17:00:00,2024-05-31,4.335781574249268
2024-05,dgt_directed_road_adaptive,2028,1,2024-05-31 13:00:00,2024-05-31 13:00:00,2024-05-31,2.956983804702759
2024-05,dgt_directed_road_adaptive,2028,2,2024-05-31 13:00:00,2024-05-31 14:00:00,2024-05-31,2.464956283569336
2024-05,dgt_directed_road_adaptive,2028,3,2024-05-31 13:00:00,2024-05-31 15:00:00,2024-05-31,2.427618980407715
2024-05,dgt_directed_road_adaptive,2028,6,2024-05-31 13:00:00,2024-05-31 18:00:00,2024-05-31,5.524747848510742
2024-05,dgt_directed_road_adaptive,2028,1,2024-05-31 14:00:00,2024-05-31 14:00:00,2024-05-31,2.5359699726104736
2024-05,dgt_directed_road_adaptive,2028,2,2024-05-31 14:00:00,2024-05-31 15:00:00,2024-05-31,2.5137484073638916
2024-05,dgt_directed_road_adaptive,2028,3,2024-05-31 14:00:00,2024-05-31 16:00:00,2024-05-31,3.051182746887207
2024-05,dgt_directed_road_adaptive,2028,6,2024-05-31 14:00:00,2024-05-31 19:00:00,2024-05-31,4.64521598815918
2024-05,dgt_directed_road_adaptive,2028,1,2024-05-31 15:00:00,2024-05-31 15:00:00,2024-05-31,2.670588970184326
2024-05,dgt_directed_road_adaptive,2028,2,2024-05-31 15:00:00,2024-05-31 16:00:00,2024-05-31,3.156456470489502
2024-05,dgt_directed_road_adaptive,2028,3,2024-05-31 15:00:00,2024-05-31 17:00:00,2024-05-31,4.300200939178467
2024-05,dgt_directed_road_adaptive,2028,6,2024-05-31 15:00:00,2024-05-31 20:00:00,2024-05-31,4.541373252868652
2024-05,dgt_directed_road_adaptive,2028,1,2024-05-31 16:00:00,2024-05-31 16:00:00,2024-05-31,2.6836142539978027
2024-05,dgt_directed_road_adaptive,2028,2,2024-05-31 16:00:00,2024-05-31 17:00:00,2024-05-31,4.070324420928955
2024-05,dgt_directed_road_adaptive,2028,3,2024-05-31 16:00:00,2024-05-31 18:00:00,2024-05-31,5.0501203536987305
2024-05,dgt_directed_road_adaptive,2028,6,2024-05-31 16:00:00,2024-05-31 21:00:00,2024-05-31,3.6323838233947754
2024-05,dgt_directed_road_adaptive,2028,1,2024-05-31 17:00:00,2024-05-31 17:00:00,2024-05-31,3.3727643489837646
2024-05,dgt_directed_road_adaptive,2028,2,2024-05-31 17:00:00,2024-05-31 18:00:00,2024-05-31,4.868828296661377
2024-05,dgt_directed_road_adaptive,2028,3,2024-05-31 17:00:00,2024-05-31 19:00:00,2024-05-31,4.027932643890381
2024-05,dgt_directed_road_adaptive,2028,6,2024-05-31 17:00:00,2024-05-31 22:00:00,2024-05-31,4.421261787414551
2024-11,historical_average,-1,1,2024-11-26 12:00:00,2024-11-26 12:00:00,2024-11-26,2.7447915077209473
2024-11,historical_average,-1,2,2024-11-26 12:00:00,2024-11-26 13:00:00,2024-11-26,3.5260422229766846
2024-11,historical_average,-1,3,2024-11-26 12:00:00,2024-11-26 14:00:00,2024-11-26,3.1770834922790527
2024-11,historical_average,-1,6,2024-11-26 12:00:00,2024-11-26 17:00:00,2024-11-26,3.0833330154418945
2024-11,historical_average,-1,1,2024-11-26 13:00:00,2024-11-26 13:00:00,2024-11-26,3.5260422229766846
2024-11,historical_average,-1,2,2024-11-26 13:00:00,2024-11-26 14:00:00,2024-11-26,3.1770834922790527
2024-11,historical_average,-1,3,2024-11-26 13:00:00,2024-11-26 15:00:00,2024-11-26,3.2291667461395264
2024-11,historical_average,-1,6,2024-11-26 13:00:00,2024-11-26 18:00:00,2024-11-26,3.2864582538604736
2024-11,historical_average,-1,1,2024-11-26 14:00:00,2024-11-26 14:00:00,2024-11-26,3.1770834922790527
2024-11,historical_average,-1,2,2024-11-26 14:00:00,2024-11-26 15:00:00,2024-11-26,3.2291667461395264
2024-11,historical_average,-1,3,2024-11-26 14:00:00,2024-11-26 16:00:00,2024-11-26,3.6458334922790527
2024-11,historical_average,-1,6,2024-11-26 14:00:00,2024-11-26 19:00:00,2024-11-26,2.968749761581421
2024-11,historical_average,-1,1,2024-11-26 15:00:00,2024-11-26 15:00:00,2024-11-26,3.2291667461395264
2024-11,historical_average,-1,2,2024-11-26 15:00:00,2024-11-26 16:00:00,2024-11-26,3.6458334922790527
2024-11,historical_average,-1,3,2024-11-26 15:00:00,2024-11-26 17:00:00,2024-11-26,3.0833330154418945
2024-11,historical_average,-1,6,2024-11-26 15:00:00,2024-11-26 20:00:00,2024-11-26,3.140625
2024-11,historical_average,-1,1,2024-11-26 16:00:00,2024-11-26 16:00:00,2024-11-26,3.6458334922790527
2024-11,historical_average,-1,2,2024-11-26 16:00:00,2024-11-26 17:00:00,2024-11-26,3.0833330154418945
2024-11,historical_average,-1,3,2024-11-26 16:00:00,2024-11-26 18:00:00,2024-11-26,3.2864582538604736
2024-11,historical_average,-1,6,2024-11-26 16:00:00,2024-11-26 21:00:00,2024-11-26,4.375
2024-11,historical_average,-1,1,2024-11-26 17:00:00,2024-11-26 17:00:00,2024-11-26,3.0833330154418945
2024-11,historical_average,-1,2,2024-11-26 17:00:00,2024-11-26 18:00:00,2024-11-26,3.2864582538604736
2024-11,historical_average,-1,3,2024-11-26 17:00:00,2024-11-26 19:00:00,2024-11-26,2.968749761581421
2024-11,historical_average,-1,6,2024-11-26 17:00:00,2024-11-26 22:00:00,2024-11-26,5.390625
2024-11,historical_average,-1,1,2024-11-26 18:00:00,2024-11-26 18:00:00,2024-11-26,3.2864582538604736
2024-11,historical_average,-1,2,2024-11-26 18:00:00,2024-11-26 19:00:00,2024-11-26,2.968749761581421
2024-11,historical_average,-1,3,2024-11-26 18:00:00,2024-11-26 20:00:00,2024-11-26,3.140625
2024-11,historical_average,-1,6,2024-11-26 18:00:00,2024-11-26 23:00:00,2024-11-26,4.932291507720947
2024-11,historical_average,-1,1,2024-11-26 19:00:00,2024-11-26 19:00:00,2024-11-26,2.968749761581421
2024-11,historical_average,-1,2,2024-11-26 19:00:00,2024-11-26 20:00:00,2024-11-26,3.140625
2024-11,historical_average,-1,3,2024-11-26 19:00:00,2024-11-26 21:00:00,2024-11-26,4.375
2024-11,historical_average,-1,6,2024-11-26 19:00:00,2024-11-27 00:00:00,2024-11-27,3.5833334922790527
2024-11,historical_average,-1,1,2024-11-26 20:00:00,2024-11-26 20:00:00,2024-11-26,3.140625
2024-11,historical_average,-1,2,2024-11-26 20:00:00,2024-11-26 21:00:00,2024-11-26,4.375
2024-11,historical_average,-1,3,2024-11-26 20:00:00,2024-11-26 22:00:00,2024-11-26,5.390625
2024-11,historical_average,-1,6,2024-11-26 20:00:00,2024-11-27 01:00:00,2024-11-27,5.458333969116211
2024-11,historical_average,-1,1,2024-11-26 21:00:00,2024-11-26 21:00:00,2024-11-26,4.375
2024-11,historical_average,-1,2,2024-11-26 21:00:00,2024-11-26 22:00:00,2024-11-26,5.390625
2024-11,historical_average,-1,3,2024-11-26 21:00:00,2024-11-26 23:00:00,2024-11-26,4.932291507720947
2024-11,historical_average,-1,6,2024-11-26 21:00:00,2024-11-27 02:00:00,2024-11-27,5.90625
2024-11,historical_average,-1,1,2024-11-26 22:00:00,2024-11-26 22:00:00,2024-11-26,5.390625
2024-11,historical_average,-1,2,2024-11-26 22:00:00,2024-11-26 23:00:00,2024-11-26,4.932291507720947
2024-11,historical_average,-1,3,2024-11-26 22:00:00,2024-11-27 00:00:00,2024-11-27,3.5833334922790527
2024-11,historical_average,-1,6,2024-11-26 22:00:00,2024-11-27 03:00:00,2024-11-27,5.109375
2024-11,historical_average,-1,1,2024-11-26 23:00:00,2024-11-26 23:00:00,2024-11-26,4.932291507720947
2024-11,historical_average,-1,2,2024-11-26 23:00:00,2024-11-27 00:00:00,2024-11-27,3.5833334922790527
2024-11,historical_average,-1,3,2024-11-26 23:00:00,2024-11-27 01:00:00,2024-11-27,5.458333969116211
2024-11,historical_average,-1,6,2024-11-26 23:00:00,2024-11-27 04:00:00,2024-11-27,7.3385419845581055
2024-11,historical_average,-1,1,2024-11-27 00:00:00,2024-11-27 00:00:00,2024-11-27,3.5833334922790527
2024-11,historical_average,-1,2,2024-11-27 00:00:00,2024-11-27 01:00:00,2024-11-27,5.458333969116211
2024-11,historical_average,-1,3,2024-11-27 00:00:00,2024-11-27 02:00:00,2024-11-27,5.90625
2024-11,historical_average,-1,6,2024-11-27 00:00:00,2024-11-27 05:00:00,2024-11-27,3.2291669845581055
2024-11,historical_average,-1,1,2024-11-27 01:00:00,2024-11-27 01:00:00,2024-11-27,5.458333969116211
2024-11,historical_average,-1,2,2024-11-27 01:00:00,2024-11-27 02:00:00,2024-11-27,5.90625
2024-11,historical_average,-1,3,2024-11-27 01:00:00,2024-11-27 03:00:00,2024-11-27,5.109375
2024-11,historical_average,-1,6,2024-11-27 01:00:00,2024-11-27 06:00:00,2024-11-27,3.171875
2024-11,historical_average,-1,1,2024-11-27 02:00:00,2024-11-27 02:00:00,2024-11-27,5.90625
2024-11,historical_average,-1,2,2024-11-27 02:00:00,2024-11-27 03:00:00,2024-11-27,5.109375
2024-11,historical_average,-1,3,2024-11-27 02:00:00,2024-11-27 04:00:00,2024-11-27,7.3385419845581055
2024-11,historical_average,-1,6,2024-11-27 02:00:00,2024-11-27 07:00:00,2024-11-27,3.2916665077209473
2024-11,historical_average,-1,1,2024-11-27 03:00:00,2024-11-27 03:00:00,2024-11-27,5.109375
2024-11,historical_average,-1,2,2024-11-27 03:00:00,2024-11-27 04:00:00,2024-11-27,7.3385419845581055
2024-11,historical_average,-1,3,2024-11-27 03:00:00,2024-11-27 05:00:00,2024-11-27,3.2291669845581055
2024-11,historical_average,-1,6,2024-11-27 03:00:00,2024-11-27 08:00:00,2024-11-27,2.6510422229766846
2024-11,historical_average,-1,1,2024-11-27 04:00:00,2024-11-27 04:00:00,2024-11-27,7.3385419845581055
2024-11,historical_average,-1,2,2024-11-27 04:00:00,2024-11-27 05:00:00,2024-11-27,3.2291669845581055
2024-11,historical_average,-1,3,2024-11-27 04:00:00,2024-11-27 06:00:00,2024-11-27,3.171875
2024-11,historical_average,-1,6,2024-11-27 04:00:00,2024-11-27 09:00:00,2024-11-27,3.109374523162842
2024-11,historical_average,-1,1,2024-11-27 05:00:00,2024-11-27 05:00:00,2024-11-27,3.2291669845581055
2024-11,historical_average,-1,2,2024-11-27 05:00:00,2024-11-27 06:00:00,2024-11-27,3.171875
2024-11,historical_average,-1,3,2024-11-27 05:00:00,2024-11-27 07:00:00,2024-11-27,3.2916665077209473
2024-11,historical_average,-1,6,2024-11-27 05:00:00,2024-11-27 10:00:00,2024-11-27,2.1354169845581055
2024-11,historical_average,-1,1,2024-11-27 06:00:00,2024-11-27 06:00:00,2024-11-27,3.171875
2024-11,historical_average,-1,2,2024-11-27 06:00:00,2024-11-27 07:00:00,2024-11-27,3.2916665077209473
2024-11,historical_average,-1,3,2024-11-27 06:00:00,2024-11-27 08:00:00,2024-11-27,2.6510422229766846
2024-11,historical_average,-1,6,2024-11-27 06:00:00,2024-11-27 11:00:00,2024-11-27,3.1458330154418945
2024-11,historical_average,-1,1,2024-11-27 07:00:00,2024-11-27 07:00:00,2024-11-27,3.2916665077209473
2024-11,historical_average,-1,2,2024-11-27 07:00:00,2024-11-27 08:00:00,2024-11-27,2.6510422229766846
2024-11,historical_average,-1,3,2024-11-27 07:00:00,2024-11-27 09:00:00,2024-11-27,3.109374523162842
2024-11,historical_average,-1,6,2024-11-27 07:00:00,2024-11-27 12:00:00,2024-11-27,3.760416269302368
2024-11,historical_average,-1,1,2024-11-27 08:00:00,2024-11-27 08:00:00,2024-11-27,2.6510422229766846
2024-11,historical_average,-1,2,2024-11-27 08:00:00,2024-11-27 09:00:00,2024-11-27,3.109374523162842
2024-11,historical_average,-1,3,2024-11-27 08:00:00,2024-11-27 10:00:00,2024-11-27,2.1354169845581055
2024-11,historical_average,-1,6,2024-11-27 08:00:00,2024-11-27 13:00:00,2024-11-27,3.2708334922790527
2024-11,historical_average,-1,1,2024-11-27 09:00:00,2024-11-27 09:00:00,2024-11-27,3.109374523162842
2024-11,historical_average,-1,2,2024-11-27 09:00:00,2024-11-27 10:00:00,2024-11-27,2.1354169845581055
2024-11,historical_average,-1,3,2024-11-27 09:00:00,2024-11-27 11:00:00,2024-11-27,3.1458330154418945
2024-11,historical_average,-1,6,2024-11-27 09:00:00,2024-11-27 14:00:00,2024-11-27,3.593750238418579
2024-11,historical_average,-1,1,2024-11-27 10:00:00,2024-11-27 10:00:00,2024-11-27,2.1354169845581055
2024-11,historical_average,-1,2,2024-11-27 10:00:00,2024-11-27 11:00:00,2024-11-27,3.1458330154418945
2024-11,historical_average,-1,3,2024-11-27 10:00:00,2024-11-27 12:00:00,2024-11-27,3.760416269302368
2024-11,historical_average,-1,6,2024-11-27 10:00:00,2024-11-27 15:00:00,2024-11-27,4.4270830154418945
2024-11,historical_average,-1,1,2024-11-27 11:00:00,2024-11-27 11:00:00,2024-11-27,3.1458330154418945
2024-11,historical_average,-1,2,2024-11-27 11:00:00,2024-11-27 12:00:00,2024-11-27,3.760416269302368
2024-11,historical_average,-1,3,2024-11-27 11:00:00,2024-11-27 13:00:00,2024-11-27,3.2708334922790527
2024-11,historical_average,-1,6,2024-11-27 11:00:00,2024-11-27 16:00:00,2024-11-27,4.203125
2024-11,historical_average,-1,1,2024-11-27 12:00:00,2024-11-27 12:00:00,2024-11-27,3.760416269302368
2024-11,historical_average,-1,2,2024-11-27 12:00:00,2024-11-27 13:00:00,2024-11-27,3.2708334922790527
2024-11,historical_average,-1,3,2024-11-27 12:00:00,2024-11-27 14:00:00,2024-11-27,3.593750238418579
2024-11,historical_average,-1,6,2024-11-27 12:00:00,2024-11-27 17:00:00,2024-11-27,4.125
2024-11,historical_average,-1,1,2024-11-27 13:00:00,2024-11-27 13:00:00,2024-11-27,3.2708334922790527
2024-11,historical_average,-1,2,2024-11-27 13:00:00,2024-11-27 14:00:00,2024-11-27,3.593750238418579
2024-11,historical_average,-1,3,2024-11-27 13:00:00,2024-11-27 15:00:00,2024-11-27,4.4270830154418945
2024-11,historical_average,-1,6,2024-11-27 13:00:00,2024-11-27 18:00:00,2024-11-27,3.1145830154418945
2024-11,historical_average,-1,1,2024-11-27 14:00:00,2024-11-27 14:00:00,2024-11-27,3.593750238418579
2024-11,historical_average,-1,2,2024-11-27 14:00:00,2024-11-27 15:00:00,2024-11-27,4.4270830154418945
2024-11,historical_average,-1,3,2024-11-27 14:00:00,2024-11-27 16:00:00,2024-11-27,4.203125
2024-11,historical_average,-1,6,2024-11-27 14:00:00,2024-11-27 19:00:00,2024-11-27,3.5729167461395264
2024-11,historical_average,-1,1,2024-11-27 15:00:00,2024-11-27 15:00:00,2024-11-27,4.4270830154418945
2024-11,historical_average,-1,2,2024-11-27 15:00:00,2024-11-27 16:00:00,2024-11-27,4.203125
2024-11,historical_average,-1,3,2024-11-27 15:00:00,2024-11-27 17:00:00,2024-11-27,4.125
2024-11,historical_average,-1,6,2024-11-27 15:00:00,2024-11-27 20:00:00,2024-11-27,3.7135417461395264
2024-11,historical_average,-1,1,2024-11-27 16:00:00,2024-11-27 16:00:00,2024-11-27,4.203125
2024-11,historical_average,-1,2,2024-11-27 16:00:00,2024-11-27 17:00:00,2024-11-27,4.125
2024-11,historical_average,-1,3,2024-11-27 16:00:00,2024-11-27 18:00:00,2024-11-27,3.1145830154418945
2024-11,historical_average,-1,6,2024-11-27 16:00:00,2024-11-27 21:00:00,2024-11-27,4.15625
2024-11,historical_average,-1,1,2024-11-27 17:00:00,2024-11-27 17:00:00,2024-11-27,4.125
2024-11,historical_average,-1,2,2024-11-27 17:00:00,2024-11-27 18:00:00,2024-11-27,3.1145830154418945
2024-11,historical_average,-1,3,2024-11-27 17:00:00,2024-11-27 19:00:00,2024-11-27,3.5729167461395264
2024-11,historical_average,-1,6,2024-11-27 17:00:00,2024-11-27 22:00:00,2024-11-27,3.9895830154418945
2024-11,historical_average,-1,1,2024-11-27 18:00:00,2024-11-27 18:00:00,2024-11-27,3.1145830154418945
